row_no	action	file	old_id	new_id	source_text	translation	note
3562	relocated_unique	tbl1.pak	0x015B0883	0x015B092F	Manufacturing Extract 02 Recipe	制造萃取物02配方	utf16
3563	relocated_unique	tbl1.pak	0x015B091B	0x015B09C7	Special Parts 02 Recipe	特殊零件02配方	utf16
3564	relocated_unique	tbl1.pak	0x015B0A29	0x015B0AD5	Legendary Gem 02 Recipe	传说宝石02配方	utf16
3565	converted_wildcard	tbl1.pak	0x015B0B57	*	Namek Gloves Recipe	那美克手套配方	hits=2
3566	converted_wildcard	tbl1.pak	0x015B0C27	*	Strong Warrior Claws Recipe	强力战士爪配方	hits=2
3567	converted_wildcard	tbl1.pak	0x015B0CAF	*	Halberd Axe Recipe	戟斧配方	hits=2
3568	converted_wildcard	tbl1.pak	0x015B0D7B	*	Rainbow Gem Recipe	彩虹宝石配方	hits=2
3569	converted_wildcard	tbl1.pak	0x015B0EC9	*	Long Hit Fan Recipe	长希特扇配方	hits=2
3570	converted_wildcard	tbl1.pak	0x015B0F33	*	Plasma Wand Recipe	等离子短杖配方	hits=2
3571	converted_wildcard	tbl1.pak	0x015B0F99	*	Light Trumpet Recipe	光号角配方	hits=2
3572	converted_wildcard	tbl1.pak	0x015B1179	*	Super Combat Gear (Top) H Recipe	超级战斗装备(上衣)H配方	hits=2
3573	converted_wildcard	tbl1.pak	0x015B1217	*	Super Combat Gear (Pants) H Recipe	超级战斗装备(裤子)H配方	hits=2
3574	converted_wildcard	tbl1.pak	0x015B12BD	*	Super Combat Gear (Shoes) H Recipe	超级战斗装备(鞋子)H配方	hits=2
3575	converted_wildcard	tbl1.pak	0x015B1363	*	Super Combat Gear (Top) N Recipe	超级战斗装备(上衣)N配方	hits=2
3576	converted_wildcard	tbl1.pak	0x015B1401	*	Super Combat Gear (Pants) N Recipe	超级战斗装备(裤子)N配方	hits=2
3577	converted_wildcard	tbl1.pak	0x015B14A7	*	Super Combat Gear (Shoes) N Recipe	超级战斗装备(鞋子)N配方	hits=2
3578	converted_wildcard	tbl1.pak	0x015B154D	*	Super Combat Gear (Top) M Recipe	超级战斗装备(上衣)M配方	hits=2
3579	converted_wildcard	tbl1.pak	0x015B15EB	*	Super Combat Gear (Pants) M Recipe	超级战斗装备(裤子)M配方	hits=2
3580	converted_wildcard	tbl1.pak	0x015B1691	*	Super Combat Gear (Shoes) M Recipe	超级战斗装备(鞋子)M配方	hits=2
3581	relocated_unique	tbl1.pak	0x015B1737	0x015B17E3	Manufacturing Extract 03 Recipe	制造萃取物03配方	utf16
3582	relocated_unique	tbl1.pak	0x015B17CF	0x015B187B	Special Parts 03 Recipe	特殊零件03配方	utf16
3583	relocated_unique	tbl1.pak	0x015B18DD	0x015B1989	Legendary Gem 03 Recipe	传说宝石03配方	utf16
3584	converted_wildcard	tbl1.pak	0x015B1A9D	*	Valkyrie Staff Recipe	女武神杖配方	hits=2
3585	converted_wildcard	tbl1.pak	0x015B1B0F	*	Mysterious Claws Recipe	神秘爪配方	hits=2
3586	converted_wildcard	tbl1.pak	0x015B1B87	*	Death Axe Recipe	死亡之斧配方	hits=2
3589	converted_wildcard	tbl1.pak	0x015B1C5B	*	Rock Stone Gem Recipe	岩石石宝石配方	hits=2
3590	converted_wildcard	tbl1.pak	0x015B1DD9	*	Electro-Optic Fan Recipe	电光-光学扇配方	hits=2
3591	converted_wildcard	tbl1.pak	0x015B1E57	*	Valkyrie Wand Recipe	女武神短杖配方	hits=2
3592	converted_wildcard	tbl1.pak	0x015B2079	*	Ultimate Combat Gear (Top) H Recipe	终极战斗装备(上衣)H配方	hits=2
3593	converted_wildcard	tbl1.pak	0x015B2123	*	Ultimate Combat Gear (Pants) H Recipe	终极战斗装备(裤子)H配方	hits=2
3594	converted_wildcard	tbl1.pak	0x015B21D5	*	Ultimate Combat Gear (Shoes) H Recipe	终极战斗装备(鞋子)H配方	hits=2
3595	converted_wildcard	tbl1.pak	0x015B2287	*	Ultimate Combat Gear (Top) N Recipe	终极战斗装备(上衣)N配方	hits=2
3596	converted_wildcard	tbl1.pak	0x015B2331	*	Ultimate Combat Gear (Pants) N Recipe	终极战斗装备(裤子)N配方	hits=2
3597	converted_wildcard	tbl1.pak	0x015B23E3	*	Ultimate Combat Gear (Shoes) N Recipe	终极战斗装备(鞋子)N配方	hits=2
3598	converted_wildcard	tbl1.pak	0x015B2495	*	Ultimate Combat Gear (Top) M Recipe	终极战斗装备(上衣)M配方	hits=2
3599	converted_wildcard	tbl1.pak	0x015B253F	*	Ultimate Combat Gear (Pants) M Recipe	终极战斗装备(裤子)M配方	hits=2
3600	converted_wildcard	tbl1.pak	0x015B25F1	*	Ultimate Combat Gear (Shoes) M Recipe	终极战斗装备(鞋子)M配方	hits=2
3601	converted_wildcard	tbl1.pak	0x015B287B	*	Killer Axe Recipe	杀手斧配方	hits=2
3602	converted_wildcard	tbl1.pak	0x015B28DB	*	Dragon Scroll Recipe	龙卷轴配方	hits=4
3603	converted_wildcard	tbl1.pak	0x015B2947	*	Popo Gem Recipe	波波宝石配方	hits=2
3604	converted_wildcard	tbl1.pak	0x015B2A85	*	Dragon Roar Fan Recipe	龙咆哮扇配方	hits=2
3605	converted_wildcard	tbl1.pak	0x015B2AFB	*	Black Steel Wand Recipe	黑色钢短杖配方	hits=2
3606	relocated_unique	tbl1.pak	0x015B33A1	0x015B344D	Crystal Scouter Recipe	水晶探测器配方	utf16
3607	relocated_unique	tbl1.pak	0x015B342F	0x015B34DB	Diamond Scouter Recipe	钻石探测器配方	utf16
3608	relocated_unique	tbl1.pak	0x015B364B	0x015B36F7	Advanced Gauntlets Recipe	高级臂甲配方	utf16
3609	relocated_unique	tbl1.pak	0x015B3C41	0x015B3CED	Warrior Gloves Recipe	那美克战士手套配方	utf16
3610	relocated_unique	tbl1.pak	0x015B3CB3	0x015B3D5F	Power Gauntlets Recipe	力量臂甲配方	utf16
3611	relocated_unique	tbl1.pak	0x015B3DA3	0x015B3E4F	Firepower Combat Gear (Top) H Recipe	火力战斗装备(上衣)H配方	utf16
3612	relocated_unique	tbl1.pak	0x015B3E51	0x015B3EFD	Firepower Combat Gear (Pants) H Recipe	火力战斗装备(裤子)H配方	utf16
3613	relocated_unique	tbl1.pak	0x015B3F07	0x015B3FB3	Firepower Combat Gear (Shoes) H Recipe	火力战斗装备(鞋子)H配方	utf16
3614	relocated_unique	tbl1.pak	0x015B3FBD	0x015B4069	Firepower Combat Gear (Top) N Recipe	火力战斗装备(上衣)N配方	utf16
3615	relocated_unique	tbl1.pak	0x015B406B	0x015B4117	Firepower Combat Gear (Pants) N Recipe	火力战斗装备(裤子)N配方	utf16
3616	relocated_unique	tbl1.pak	0x015B4121	0x015B41CD	Firepower Combat Gear (Shoes) N Recipe	火力战斗装备(鞋子)N配方	utf16
3617	relocated_unique	tbl1.pak	0x015B41D7	0x015B4283	Firepower Combat Gear (Top) M Recipe	火力战斗装备(上衣)M配方	utf16
3618	relocated_unique	tbl1.pak	0x015B4285	0x015B4331	Firepower Combat Gear (Pants) M Recipe	火力战斗装备(裤子)M配方	utf16
3619	relocated_unique	tbl1.pak	0x015B433B	0x015B43E7	Firepower Combat Gear (Shoes) M Recipe	火力战斗装备(鞋子)M配方	utf16
3620	commented_ambiguous	tbl1.pak	0x015B43F1		Comet Award Gauntlets Recipe	彗星奖励臂甲配方	hits=2
3621	commented_ambiguous	tbl1.pak	0x015B4477		High Grade Gauntlets Recipe	高级臂甲配方	hits=2
3622	commented_ambiguous	tbl1.pak	0x015B44F9		Battle Staff Recipe	战斗杖配方	hits=2
3623	commented_ambiguous	tbl1.pak	0x015B455B		Strong Claws Recipe	强力爪配方	hits=2
3624	commented_ambiguous	tbl1.pak	0x015B45C3		Comodo Battle Axe Recipe	科莫多战斗斧配方	hits=2
3625	commented_ambiguous	tbl1.pak	0x015B4639		Bao Yan Scroll Recipe	鲍岩卷轴配方	hits=2
3626	commented_ambiguous	tbl1.pak	0x015B46A3		Huang Gang Gem Recipe	黄刚宝石配方	hits=2
3627	commented_ambiguous	tbl1.pak	0x015B470D		Hardcore Stick Recipe	硬核棍配方	hits=2
3628	commented_ambiguous	tbl1.pak	0x015B4777		Gangjian Sword Recipe	刚剑剑配方	hits=2
3629	commented_ambiguous	tbl1.pak	0x015B47E1		God Eye Fan Recipe	神眼扇配方	hits=2
3630	commented_ambiguous	tbl1.pak	0x015B483F		Huang Gang Wand Recipe	黄刚短杖配方	hits=2
3631	commented_ambiguous	tbl1.pak	0x015B48AD		Remembrance Trumpet Recipe	纪念号角配方	hits=2
3632	commented_ambiguous	tbl1.pak	0x015B4999		Pound Drum Recipe	重击鼓配方	hits=2
3633	commented_ambiguous	tbl1.pak	0x015B4A55		Armored Combat Gear (Top) H Recipe	装甲战斗装备(上衣)H配方	hits=2
3634	commented_ambiguous	tbl1.pak	0x015B4AF3		Armored Combat Gear (Pants) H Recipe	装甲战斗装备(裤子)H配方	hits=2
3635	commented_ambiguous	tbl1.pak	0x015B4B99		Armored Combat Gear (Shoes) H Recipe	装甲战斗装备(鞋子)H配方	hits=2
3636	commented_ambiguous	tbl1.pak	0x015B4C3F		Armored Combat Gear (Top) N Recipe	装甲战斗装备(上衣)N配方	hits=2
3637	commented_ambiguous	tbl1.pak	0x015B4CDD		Armored Combat Gear (Pants) N Recipe	装甲战斗装备(裤子)N配方	hits=2
3638	commented_ambiguous	tbl1.pak	0x015B4D83		Armored Combat Gear (Shoes) N Recipe	装甲战斗装备(鞋子)N配方	hits=2
3639	commented_ambiguous	tbl1.pak	0x015B4E29		Armored Combat Gear (Top) M Recipe	装甲战斗装备(上衣)M配方	hits=2
3640	commented_ambiguous	tbl1.pak	0x015B4EC7		Armored Combat Gear (Pants) M Recipe	装甲战斗装备(裤子)M配方	hits=2
3641	commented_ambiguous	tbl1.pak	0x015B4F6D		Armored Combat Gear (Shoes) M Recipe	装甲战斗装备(鞋子)M配方	hits=2
3642	commented_ambiguous	tbl1.pak	0x015B5013		Prestige Dragon Gauntlets Recipe	威望龙臂甲配方	hits=2
3643	commented_ambiguous	tbl1.pak	0x015B51A9		Dragon Claws Recipe	龙爪配方	hits=2
3644	commented_ambiguous	tbl1.pak	0x015B5211		Strong Battle Axe Recipe	强力战斗斧配方	hits=2
3645	commented_ambiguous	tbl1.pak	0x015B52E5		Purple Stone Gem Recipe	紫色石宝石配方	hits=2
3646	commented_ambiguous	tbl1.pak	0x015B53B1		Magic Blade Recipe	魔法刃配方	hits=2
3647	commented_ambiguous	tbl1.pak	0x015B5471		Sapphire Wand Recipe	蓝宝石短杖配方	hits=2
3648	commented_ambiguous	tbl1.pak	0x015B54D7		Meteor Trumpet Recipe	流星号角配方	hits=2
3649	commented_ambiguous	tbl1.pak	0x015B5541		Red Hot Chili Corn Recipe	红色火辣辣椒玉米配方	hits=2
3650	commented_ambiguous	tbl1.pak	0x015B5635		Enraged Mask Recipe	狂怒面具配方	hits=2
3651	commented_ambiguous	tbl1.pak	0x015B5697		Combat Force Gear (Top) H Recipe	战斗力量装备(上衣)H配方	hits=2
3652	commented_ambiguous	tbl1.pak	0x015B572D		Combat Force Gear (Pants) H Recipe	战斗力量装备(裤子)H配方	hits=2
3653	commented_ambiguous	tbl1.pak	0x015B57CB		Combat Force Gear (Shoes) H Recipe	战斗力量装备(鞋子)H配方	hits=2
3654	commented_ambiguous	tbl1.pak	0x015B5869		Combat Force Gear (Top) N Recipe	战斗力量装备(上衣)N配方	hits=2
3655	commented_ambiguous	tbl1.pak	0x015B58FF		Combat Force Gear (Pants) N Recipe	战斗力量装备(裤子)N配方	hits=2
3656	commented_ambiguous	tbl1.pak	0x015B599D		Combat Force Gear (Shoes) N Recipe	战斗力量装备(鞋子)N配方	hits=2
3657	commented_ambiguous	tbl1.pak	0x015B5A3B		Combat Force Gear (Top) M Recipe	战斗力量装备(上衣)M配方	hits=2
3658	commented_ambiguous	tbl1.pak	0x015B5AD1		Combat Force Gear (Pants) M Recipe	战斗力量装备(裤子)M配方	hits=2
3659	commented_ambiguous	tbl1.pak	0x015B5B6F		Combat Force Gear (Shoes) M Recipe	战斗力量装备(鞋子)M配方	hits=2
3660	commented_ambiguous	tbl1.pak	0x015B5C0D		Energy Ejection Gloves Recipe	气功喷射手套配方	hits=2
3661	commented_ambiguous	tbl1.pak	0x015B5C97		Blast Gauntlets Recipe	爆破臂甲配方	hits=2
3662	commented_ambiguous	tbl1.pak	0x015B5D05		Light Staff Recipe	光杖配方	hits=2
3663	commented_ambiguous	tbl1.pak	0x015B5D63		Nimbus Claws Recipe	筋斗云爪配方	hits=2
3664	commented_ambiguous	tbl1.pak	0x015B5DCB		Light Cut Axe Recipe	光切割斧配方	hits=2
3667	commented_ambiguous	tbl1.pak	0x015B5E97		Green Stone Gem Recipe	绿色石宝石配方	hits=2
3668	commented_ambiguous	tbl1.pak	0x015B5F05		Dragon Stick Recipe	龙棍配方	hits=2
3669	commented_ambiguous	tbl1.pak	0x015B5F67		Dragon Sword Recipe	龙剑配方	hits=2
3670	commented_ambiguous	tbl1.pak	0x015B5FC9		Wheel of Light Fan Recipe	光扇的轮配方	hits=2
3671	commented_ambiguous	tbl1.pak	0x015B6043		Dragon Court Wand Recipe	龙宫短杖配方	hits=2
3674	commented_ambiguous	tbl1.pak	0x015B6133		Smoked Fish Recipe	烟熏鱼配方	hits=2
3675	commented_ambiguous	tbl1.pak	0x015B6191		Frame Drum Recipe	框架鼓配方	hits=2
3676	commented_ambiguous	tbl1.pak	0x015B61EB		Starfish Mask Recipe	海星面具配方	hits=2
3677	commented_ambiguous	tbl1.pak	0x015B6251		Combat Gear (Top) H Recipe	战斗装备(上衣)H配方	hits=13
3678	commented_ambiguous	tbl1.pak	0x015B62CF		Combat Gear (Pants) H Recipe	战斗装备(裤子)H配方	hits=13
3679	commented_ambiguous	tbl1.pak	0x015B6355		Combat Gear (Shoes) H Recipe	战斗装备(鞋子)H配方	hits=13
3680	commented_ambiguous	tbl1.pak	0x015B63DB		Combat Gear (Top) N Recipe	战斗装备(上衣)N配方	hits=13
3681	commented_ambiguous	tbl1.pak	0x015B6459		Combat Gear (Pants) N Recipe	战斗装备(裤子)N配方	hits=13
3682	commented_ambiguous	tbl1.pak	0x015B64DF		Combat Gear (Shoes) N Recipe	战斗装备(鞋子)N配方	hits=13
3683	commented_ambiguous	tbl1.pak	0x015B6565		Combat Gear (Top) M Recipe	战斗装备(上衣)M配方	hits=13
3684	commented_ambiguous	tbl1.pak	0x015B65E3		Combat Gear (Pants) M Recipe	战斗装备(裤子)M配方	hits=13
3685	commented_ambiguous	tbl1.pak	0x015B6669		Combat Gear (Shoes) M Recipe	战斗装备(鞋子)M配方	hits=13
3686	commented_ambiguous	tbl1.pak	0x015B66EF		Soul Gauntlets Recipe	灵魂臂甲配方	hits=4
3687	commented_ambiguous	tbl1.pak	0x015B6759		Soul Gauntlets Recipe	灵魂臂甲配方	hits=4
3688	commented_ambiguous	tbl1.pak	0x015B6841		Absolute Light Claws Recipe	绝对光爪配方	hits=2
3689	commented_ambiguous	tbl1.pak	0x015B68C9		Dragon Battle Axe Recipe	龙战斗斧配方	hits=2
3690	commented_ambiguous	tbl1.pak	0x015B693F		Yellow Dragon Scroll Recipe	黄色龙卷轴配方	hits=2
3691	commented_ambiguous	tbl1.pak	0x015B69C1		Black Stone Gem Recipe	黑色石宝石配方	hits=2
3692	commented_ambiguous	tbl1.pak	0x015B6A2F		New Grid Stick Recipe	新格纹棍配方	hits=2
3693	commented_ambiguous	tbl1.pak	0x015B6A99		Electro-Optic Sword Recipe	电光-光学剑配方	hits=2
3694	relocated_unique	tbl1.pak	0x015B6B4B	0x015B6BF7	Black Dragon Fan Rare recipe	稀有黑龙扇配方	utf16
3695	commented_ambiguous	tbl1.pak	0x015B6B89		Thunder Wand Recipe	雷霆短杖配方	hits=2
3696	commented_ambiguous	tbl1.pak	0x015B6BEB		Legend Long Trumpet Recipe	传说长号角配方	hits=2
3697	commented_ambiguous	tbl1.pak	0x015B6CE7		Dragon Drum Recipe	龙鼓配方	hits=2
3698	commented_ambiguous	tbl1.pak	0x015B6D45		Dragon Mask Recipe	龙面具配方	hits=2
3699	commented_ambiguous	tbl1.pak	0x015B6DA3		Advanced Combat Gear (Top) H Recipe	高级战斗装备(上衣)H配方	hits=2
3700	commented_ambiguous	tbl1.pak	0x015B6E45		Advanced Combat Gear (Pants) H Recipe	高级战斗装备(裤子)H配方	hits=2
3701	commented_ambiguous	tbl1.pak	0x015B6EEF		Advanced Combat Gear (Shoes) H Recipe	高级战斗装备(鞋子)H配方	hits=2
3702	commented_ambiguous	tbl1.pak	0x015B6F99		Advanced Combat Gear (Top) N Recipe	高级战斗装备(上衣)N配方	hits=2
3703	commented_ambiguous	tbl1.pak	0x015B703B		Advanced Combat Gear (Pants) N Recipe	高级战斗装备(裤子)N配方	hits=2
3704	commented_ambiguous	tbl1.pak	0x015B70E5		Advanced Combat Gear (Shoes) N Recipe	高级战斗装备(鞋子)N配方	hits=2
3705	commented_ambiguous	tbl1.pak	0x015B718F		Advanced Combat Gear (Top) M Recipe	高级战斗装备(上衣)M配方	hits=2
3706	commented_ambiguous	tbl1.pak	0x015B7231		Advanced Combat Gear (Pants) M Recipe	高级战斗装备(裤子)M配方	hits=2
3707	commented_ambiguous	tbl1.pak	0x015B72DB		Advanced Combat Gear (Shoes) M Recipe	高级战斗装备(鞋子)M配方	hits=2
3708	commented_ambiguous	tbl1.pak	0x015B7423		Namek Gloves Recipe	那美克手套配方	hits=2
3709	commented_ambiguous	tbl1.pak	0x015B74E3		Strong Warrior Claws Recipe	强力战士爪配方	hits=2
3710	commented_ambiguous	tbl1.pak	0x015B756B		Halberd Axe Recipe	戟斧配方	hits=2
3711	commented_ambiguous	tbl1.pak	0x015B7627		Rainbow Gem Recipe	彩虹宝石配方	hits=2
3712	commented_ambiguous	tbl1.pak	0x015B775B		Long Hit Fan Recipe	长希特扇配方	hits=2
3713	commented_ambiguous	tbl1.pak	0x015B77BD		Plasma Wand Recipe	等离子短杖配方	hits=2
3714	commented_ambiguous	tbl1.pak	0x015B781B		Light Trumpet Recipe	光号角配方	hits=2
3715	commented_ambiguous	tbl1.pak	0x015B79DB		Super Combat Gear (Top) H Recipe	超级战斗装备(上衣)H配方	hits=2
3716	commented_ambiguous	tbl1.pak	0x015B7A71		Super Combat Gear (Pants) H Recipe	超级战斗装备(裤子)H配方	hits=2
3717	commented_ambiguous	tbl1.pak	0x015B7B0F		Super Combat Gear (Shoes) H Recipe	超级战斗装备(鞋子)H配方	hits=2
3718	commented_ambiguous	tbl1.pak	0x015B7BAD		Super Combat Gear (Top) N Recipe	超级战斗装备(上衣)N配方	hits=2
3719	commented_ambiguous	tbl1.pak	0x015B7C43		Super Combat Gear (Pants) N Recipe	超级战斗装备(裤子)N配方	hits=2
3720	commented_ambiguous	tbl1.pak	0x015B7CE1		Super Combat Gear (Shoes) N Recipe	超级战斗装备(鞋子)N配方	hits=2
3721	commented_ambiguous	tbl1.pak	0x015B7D7F		Super Combat Gear (Top) M Recipe	超级战斗装备(上衣)M配方	hits=2
3722	commented_ambiguous	tbl1.pak	0x015B7E15		Super Combat Gear (Pants) M Recipe	超级战斗装备(裤子)M配方	hits=2
3723	commented_ambiguous	tbl1.pak	0x015B7EB3		Super Combat Gear (Shoes) M Recipe	超级战斗装备(鞋子)M配方	hits=2
3724	commented_ambiguous	tbl1.pak	0x015B8079		Valkyrie Staff Recipe	女武神杖配方	hits=2
3725	commented_ambiguous	tbl1.pak	0x015B80E3		Mysterious Claws Recipe	神秘爪配方	hits=2
3726	commented_ambiguous	tbl1.pak	0x015B815B		Death Axe Recipe	死亡之斧配方	hits=2
3729	commented_ambiguous	tbl1.pak	0x015B821F		Rock Stone Gem Recipe	岩石石宝石配方	hits=2
3730	commented_ambiguous	tbl1.pak	0x015B8385		Electro-Optic Fan Recipe	电光-光学扇配方	hits=2
3731	commented_ambiguous	tbl1.pak	0x015B83FB		Valkyrie Wand Recipe	女武神短杖配方	hits=2
3732	commented_ambiguous	tbl1.pak	0x015B85F5		Ultimate Combat Gear (Top) H Recipe	终极战斗装备(上衣)H配方	hits=2
3733	commented_ambiguous	tbl1.pak	0x015B8697		Ultimate Combat Gear (Pants) H Recipe	终极战斗装备(裤子)H配方	hits=2
3734	commented_ambiguous	tbl1.pak	0x015B8741		Ultimate Combat Gear (Shoes) H Recipe	终极战斗装备(鞋子)H配方	hits=2
3735	commented_ambiguous	tbl1.pak	0x015B87EB		Ultimate Combat Gear (Top) N Recipe	终极战斗装备(上衣)N配方	hits=2
3736	commented_ambiguous	tbl1.pak	0x015B888D		Ultimate Combat Gear (Pants) N Recipe	终极战斗装备(裤子)N配方	hits=2
3737	commented_ambiguous	tbl1.pak	0x015B8937		Ultimate Combat Gear (Shoes) N Recipe	终极战斗装备(鞋子)N配方	hits=2
3738	commented_ambiguous	tbl1.pak	0x015B89E1		Ultimate Combat Gear (Top) M Recipe	终极战斗装备(上衣)M配方	hits=2
3739	commented_ambiguous	tbl1.pak	0x015B8A83		Ultimate Combat Gear (Pants) M Recipe	终极战斗装备(裤子)M配方	hits=2
3740	commented_ambiguous	tbl1.pak	0x015B8B2D		Ultimate Combat Gear (Shoes) M Recipe	终极战斗装备(鞋子)M配方	hits=2
3741	commented_ambiguous	tbl1.pak	0x015B8DAF		Killer Axe Recipe	杀手斧配方	hits=2
3742	commented_ambiguous	tbl1.pak	0x015B8E0F		Dragon Scroll Recipe	龙卷轴配方	hits=4
3743	commented_ambiguous	tbl1.pak	0x015B8E7B		Popo Gem Recipe	波波宝石配方	hits=2
3744	commented_ambiguous	tbl1.pak	0x015B8FA1		Dragon Roar Fan Recipe	龙咆哮扇配方	hits=2
3745	commented_ambiguous	tbl1.pak	0x015B900F		Black Steel Wand Recipe	黑色钢短杖配方	hits=2
3746	relocated_unique	tbl1.pak	0x015BCBFF	0x015BCCAB	Recipe Galactic Combat Gear (Top) H	银河战斗装备(上衣)H配方	utf16
3747	relocated_unique	tbl1.pak	0x015BCCDB	0x015BCD87	Recipe Galactic Combat Gear (Pants) H	银河战斗装备(裤子)H配方	utf16
3748	relocated_unique	tbl1.pak	0x015BCDBB	0x015BCE67	Recipe Galactic Combat Gear (Shoes) H	银河战斗装备(鞋子)H配方	utf16
3749	relocated_unique	tbl1.pak	0x015BCE9B	0x015BCF47	Recipe Galactic Combat Gear (Top) N	银河战斗装备(上衣)N配方	utf16
3750	relocated_unique	tbl1.pak	0x015BCF77	0x015BD023	Recipe Galactic Combat Gear (Pants) N	银河战斗装备(裤子)N配方	utf16
3751	relocated_unique	tbl1.pak	0x015BD057	0x015BD103	Recipe Galactic Combat Gear (Shoes) N	银河战斗装备(鞋子)N配方	utf16
3752	relocated_unique	tbl1.pak	0x015BD137	0x015BD1E3	Recipe Galactic Combat Gear (Top) M	银河战斗装备(上衣)M配方	utf16
3753	relocated_unique	tbl1.pak	0x015BD213	0x015BD2BF	Recipe Galactic Combat Gear (Pants) M	银河战斗装备(裤子)M配方	utf16
3754	relocated_unique	tbl1.pak	0x015BD2F3	0x015BD39F	Recipe Galactic Combat Gear (Shoes) M	银河战斗装备(鞋子)M配方	utf16
3755	converted_wildcard	tbl1.pak	0x015E5941	*	Black Dragon Bus	黑龙巴士	hits=2
3756	relocated_unique	tbl1.pak	0x0164CB33	0x0164CBDF	Super Powerful Shadow Claws Recipe	超级强力暗影爪配方	utf16
3757	relocated_unique	tbl1.pak	0x0164CDDD	0x0164CE89	Super Powerful Dark Gem Recipe	超级强力黑暗宝石配方	utf16
3758	relocated_unique	tbl1.pak	0x0164CEA3	0x0164CF4F	Super Powerful Awakening Stick Recipe	超级强力觉醒棍配方	utf16
3759	relocated_unique	tbl1.pak	0x0164CF85	0x0164D031	Super Powerful Thunder Sword Recipe	超级强力雷霆剑配方	utf16
3760	relocated_unique	tbl1.pak	0x0164D135	0x0164D1E1	Super Powerful Awakening Wand Recipe	超级强力觉醒短杖配方	utf16
3761	relocated_unique	tbl1.pak	0x0164D485	0x0164D531	Super Powerful Mysterious Mask Recipe	超级强力神秘面具配方	utf16
3762	converted_wildcard	tbl1.pak	0x0164F2E1	*	Dark Soul Pants Recipe	黑暗灵魂裤子配方	hits=6
3763	converted_wildcard	tbl1.pak	0x0164F387	*	Dark Soul Shoes Recipe	黑暗灵魂鞋子配方	hits=6
