来源	文件	位置	原文	参考译文	填写中文	长度状态
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_CHALLENGE_HAVE	Already Challenged.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_CHALLENGE_HAVE_DOJO	You already own a Dojo.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_CHALLENGE_ONLY_ONETIME	You already challenged one.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_CHALLENGE_STATUS_FAIL	You can't challenge.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_MAX_COUNT_OVER	No more Member can't enter.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_NOT_A_PARTY_LEADER	You aren't the leader.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_REJECT_STATUS_FAIL	Can't refuse the Challenge.			
UI	lang0.pak	GAME_GUILD_DOJO_SCRAMBLE_SEAL_INVEN_NOT_FOUND	Not enough free space,\nyou can't enter.			
UI	lang0.pak	GAME_GUILD_DOJO_SEAL_CANT_BE_ATTACKED	Seal can't be attacked.			
UI	lang0.pak	GAME_GUILD_DOJO_SELF_SCRAMBLE_FAIL	Can't do that to yourselves.			
UI	lang0.pak	GAME_GUILD_DOJO_TOO_MANY_ATTACKER_ON_SEAL	Too many attackers.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_ARE_ARLREADY_REJECT	Already rejected a challenge.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_ARE_ARLREADY_REJECT_ONE_TIME	The battle can be\nrejected only once.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_ARE_NOT_A_PARTY_LEADER	"[align = ""center""][font size = ""12"" color=""f4d762""]Dojo[/font][br][br][font size = ""10"" color=""f36a7c""]You aren't the leader.[/font]"			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_ARE_NOT_ENOUGH_REPUTATION	Not enough Reputation points.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_ARE_NOT_ENOUGH_ZENNY	Not enough Zeni.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_ARE_NOT_OWNNER	"[align = ""center""][font size = ""12"" color = ""f4d762""]Guild[/font][br][br][font size = ""10"" color = ""f36a7c""]You aren't the owner![/font]"			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_CANT_ATTACK_YOUR_TEAM_SEAL	Can't attack you own Seal.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_DONT_BELONG_TO_ANY_DOJO	You don't belong to any Dojo.			
UI	lang0.pak	GAME_GUILD_DOJO_YOU_DONT_BELONG_TO_THAT_DOJO	You don't belong to this Dojo.			
UI	lang0.pak	GAME_GUILD_GIVE_ZENNY_NOT_MATCHED	Spend more than 10,000 Zeni to receive points.			
UI	lang0.pak	GAME_GUILD_GUILD_MANAGER_IS_TOO_FAR	Guild manager is too far			
UI	lang0.pak	GAME_GUILD_GUILD_NAME_HAS_INVALID_CHARACTER	"[align = ""center""][font size = ""12"" color=""f4d762""]Guild System[/font][br][br][font size = ""10"" color=""f36a7c""]Guild Name has an invalid character[/font]"			
UI	lang0.pak	GAME_GUILD_HOIPOIROCK_ITEM_COUNT_FAIL	Not enough HoiPoi Stones.			
UI	lang0.pak	GAME_GUILD_HOIPOIROCK_ITEM_NOT_FOUND	Couldn't find HoiPoi Stone.			
UI	lang0.pak	GAME_GUILD_HOIPOIROCK_ITEM_NOT_MATCHED	Wrong type of HoiPoi Stone.			
UI	lang0.pak	GAME_GUILD_MAKE_DOJO_ALREADY_TAKEN	"[align = ""center""][font size = ""12"" color=""f4d762""]Dojo[/font][br][br][font size = ""10"" color=""f36a7c""]Dojo has been adopted.[/font]"			
UI	lang0.pak	GAME_GUILD_MAKE_DOJO_NOT_TAKEN	Dojo hasn't an owner.			
UI	lang0.pak	GAME_GUILD_MARK_ARLEADY_CREATED	Symbol already created			
UI	lang0.pak	GAME_GUILD_MARK_NOT_CREATED	No emblem available.			
UI	lang0.pak	GAME_GUILD_NEED_DOJO_NOT_FOUND	You need a dojo			
UI	lang0.pak	GAME_GUILD_NEED_GUILD_FUNCTION	"[align = ""center""][font size = ""12"" color=""f4d762""]Guild[/font][br][br][font size = ""10"" color=""f36a7c""]Please obtain the feature first.[/font]"			
UI	lang0.pak	GAME_GUILD_NEED_LEVEL_MORE	Guild need a higher level			
UI	lang0.pak	GAME_GUILD_NEED_MORE_GUILD_POINT	Not enough Guild Points.			
UI	lang0.pak	GAME_GUILD_NEED_MORE_ZENNY	Not enough Zeni.			
UI	lang0.pak	GAME_GUILD_NEED_MORE_ZENNY_FOR_NEW_GUILD	"[align = ""center""][font size = ""12"" color=""f4d762""]Guild Creation[/font][br][br][font size = ""10"" color=""f36a7c""]More Zeni needed to create a guild[/font]"			
UI	lang0.pak	GAME_GUILD_NEED_PREREQUISITE_DOJO_FUNCTION	Guild function missing\nto obtain this function.			
UI	lang0.pak	GAME_GUILD_NEED_PREREQUISITE_GUILD_FUNCTION	Guild function missing\nto obtain this function.			
UI	lang0.pak	GAME_GUILD_NON_EXISTING_DOJO_FUNCTION	Unknown Dojo function			
UI	lang0.pak	GAME_GUILD_NON_EXISTING_GUILD_FUNCTION	"[align = ""center""][font size = ""12"" color=""f4d762""]Guild[/font][br][br][font size = ""10"" color=""f36a7c""]Guild not acquire the rights,[br]you must first obtain permission.[/font]"			
UI	lang0.pak	GAME_GUILD_NOT_DOJO_MANAGER_NPC	Not a Dojo Manager.			
UI	lang0.pak	GAME_GUILD_NOT_EXIST	That Guild doesn't exist.			
UI	lang0.pak	GAME_GUILD_NOT_GUILD_MANAGER_NPC	Not a Guild Manager.			
UI	lang0.pak	GAME_GUILD_NOT_PROPER_GUILD_NAME	Unsuitable Guild name.			
UI	lang0.pak	GAME_GUILD_NOT_PROPER_GUILD_NAME_CHALLENGE_DOJO	Can't be used because the\nwaiting period and scramble.			
UI	lang0.pak	GAME_GUILD_NOT_PROPER_GUILD_NAME_DOJO	Can't be used because the\nwaiting period and scramble.			
UI	lang0.pak	GAME_GUILD_NOT_PROPER_GUILD_NAME_LENGTH	"[align = ""center""][font size = ""12"" color=""f4d762""]Guild[/font][br][br][font size = ""10"" color=""f36a7c""]Name must be 2-16 characters.[/font]"			
UI	lang0.pak	GAME_GUILD_NO_DOJO_MANAGER_NPC_FOUND	Couldn't find Dojo Manager.			
UI	lang0.pak	GAME_GUILD_NO_GUILD_FOUND	"[align = ""center""][font size = ""12"" color=""f4d762""]Guild[/font][br][br][font size = ""10"" color=""f36a7c""]Please join a Guild first.[/font]"			
UI	lang0.pak	GAME_GUILD_NO_GUILD_MANAGER_NPC_FOUND	Couldn't find Guild Manager.			
UI	lang0.pak	GAME_GUILD_SAME_GUILD_NAME_EXIST	Guild name already exists.			
UI	lang0.pak	GAME_GUILD_YOUR_GUILD_CANT_DO_DOJO_TELEPORT	Can't use the dojo teleport.			
UI	lang0.pak	GAME_HAVE_NEED_ZENNY_MEMBER	Member need more Zeni.			
UI	lang0.pak	GAME_HTB_CANT_FORWARD_ANYMORE	HTB not possible right now.			
UI	lang0.pak	GAME_HTB_NOT_ENOUGH_RP_BALL	Not enough RP Balls.			
UI	lang0.pak	GAME_HTB_NO_HTB_RESULT	HTB not used.			
UI	lang0.pak	GAME_HTB_YOU_ALREADY_USED_RP_BALL	RP already used.			
UI	lang0.pak	GAME_HTB_YOU_HAVE_NO_RELATION_WITH_HTB	State and HTB irrelevant.			
UI	lang0.pak	GAME_INPUT_PARAMETER_WRONG	Not a valid entry.			
UI	lang0.pak	GAME_INVALID_AUTH_KEY	"[align = ""center""][font size = ""12"" color=""f4d762""]Game Server[/font][br][br][font size = ""10"" color=""f36a7c""]Game Server authentication failed[/font]"			
UI	lang0.pak	GAME_ITEM_ALREADY_EXIST	Item already exist			
UI	lang0.pak	GAME_ITEM_ALREADY_SEAL	Item already sealed			
UI	lang0.pak	GAME_ITEM_BAG_IS_NOT_EMPTY	Item bag isn't empty			
UI	lang0.pak	GAME_ITEM_CANNOT_BUY_NOW	The item can't be purchased.			
UI	lang0.pak	GAME_ITEM_CANNOT_DELETE	Can't delete item			
UI	lang0.pak	GAME_ITEM_CANNOT_EXTRACT_SEAL_INVALID_ITEM	Not a sealing Item.			
UI	lang0.pak	GAME_ITEM_CANNOT_INSERT_BEAD_BY_NO_MATCH_ITEM	Wrong Item.			
UI	lang0.pak	GAME_ITEM_CANNOT_SEAL_BY_INVALID_RESTRICT	Item can't be sealing.			
UI	lang0.pak	GAME_ITEM_CANNOT_SEAL_MORE_SEALITEM	Not enough Seal Coins.			
UI	lang0.pak	GAME_ITEM_CANNOT_USE_INVALID_TARGET	Can't use item on that target.			
UI	lang0.pak	GAME_ITEM_CANT_BE_USED_ON_YOURSELF	Can't use that item on yourself. 			
UI	lang0.pak	GAME_ITEM_CANT_RENEWRAL	Item can't be renewed			
UI	lang0.pak	GAME_ITEM_CANT_USE_ADD_CHARACTER_PLUS	Unable to use right now.			
UI	lang0.pak	GAME_ITEM_CANT_USE_CAUSE_CAPSULE_ITEM_ALREADY_IN_USE	Already in use.			
UI	lang0.pak	GAME_ITEM_CANT_USE_FOR_SOME_REASON	Can't use item now.			
UI	lang0.pak	GAME_ITEM_CANT_USE_INVALID_PLAYER	Cannot be used on a non-existent player			
UI	lang0.pak	GAME_ITEM_CANT_USE_INVALID_WORLD	Cannot be used on a player in a non-existent area			
UI	lang0.pak	GAME_ITEM_CANT_USE_NOW	Can't use item now.			
UI	lang0.pak	GAME_ITEM_CASTING_CANCELED	Item casting canceled			
UI	lang0.pak	GAME_ITEM_CHANGE_BATTLE_ATTRIBUTE_NO_SUBJECT_ITEM	No Item available for that.			
UI	lang0.pak	GAME_ITEM_CHANGE_BATTLE_ATTRIBUTE_WRONG_ITEM_TYPE	Wrong item type.			
UI	lang0.pak	GAME_ITEM_CHANGE_BATTLE_ATTRIBUTE_WRONG_LV	Same or higher Lv. needed.			
UI	lang0.pak	GAME_ITEM_CHANGE_BATTLE_ATTRIBUTE_WRONG_RANK	Same or higher Grade needed.			
UI	lang0.pak	GAME_ITEM_CHANGE_BATTLE_ATTRIBUTE_WRONG_SUB_ITEM_TYPE	Wrong item type.			
UI	lang0.pak	GAME_ITEM_CLASS_FAIL	Invalid Class			
UI	lang0.pak	GAME_ITEM_CREATE_COUNT_OVER	Can't create more at once.			
UI	lang0.pak	GAME_ITEM_DELETE_COUNT_OVER	Can't delete more at once.			
UI	lang0.pak	GAME_ITEM_DURATIONTIME_ZERO	Item duration time is 0			
UI	lang0.pak	GAME_ITEM_DUR_ZERO	Item durability is zero.			
UI	lang0.pak	GAME_ITEM_EXCHANGE_FAIL	Failed to exchange items			
UI	lang0.pak	GAME_ITEM_EXCHANGE_NOT_STACKED	Item not stackable,\nplease continue.			
UI	lang0.pak	GAME_ITEM_EXCHANGE_SUCCESS	Successfully exchanged.			
UI	lang0.pak	GAME_ITEM_GENDER_DOESNT_MATCH	Gender doesn't match.			
UI	lang0.pak	GAME_ITEM_HOIPOIMIX_FARE_CAN_NOT_SET	Fee set not available.			
UI	lang0.pak	GAME_ITEM_HOIPOIMIX_FARE_NOT_SET	Fee isn't set.			
UI	lang0.pak	GAME_ITEM_HOIPOIMIX_FARE_RATE_FAIL	Fee has been exceeded.			
UI	lang0.pak	GAME_ITEM_HOIPOI_CANNOT_MAKE_INVEN_FULL	Inventory full			
UI	lang0.pak	GAME_ITEM_INSERT_BEAD_FAIL_AND_DEL	Dogi stats appliance failed.			
UI	lang0.pak	GAME_ITEM_INVALID_BEAD_OPTION	Value from the bead item isn't correct.			
UI	lang0.pak	GAME_ITEM_INVALID_DESTROY_BEAD	First apply a dogiball effect.			
UI	lang0.pak	GAME_ITEM_INVALID_DURATION_BEAD	Duration time's up.			
UI	lang0.pak	GAME_ITEM_INVEN_FULL	Inventory is full			
UI	lang0.pak	GAME_ITEM_IS_LOCK	Item is locked			
UI	lang0.pak	GAME_ITEM_LOOTING	Pickup Item			
UI	lang0.pak	GAME_ITEM_LOOTING_FAIL_FOR_DICELOOT	Dice in progress can't be obtained.			
UI	lang0.pak	GAME_ITEM_MAX_COUNT_OVER	Item count is over the limit			
UI	lang0.pak	GAME_ITEM_MAX_WATT_OVER	Scouter is overloaded.			
UI	lang0.pak	GAME_ITEM_NEED_LESS_LEVEL	Need less level			
UI	lang0.pak	GAME_ITEM_NEED_MORE_LEVEL	Need more level			
UI	lang0.pak	GAME_ITEM_NEED_LESS_RESETS	Need less Resets			
UI	lang0.pak	GAME_ITEM_NEED_MORE_PARAMETER	Need more parameter			
UI	lang0.pak	GAME_ITEM_NOT_BATTLE_AVAILABLE_LOCATION	Can't use it in this battle area.			
UI	lang0.pak	GAME_ITEM_NOT_BEAD	It isn't a bead item.			
UI	lang0.pak	GAME_ITEM_NOT_DESTROY_BEAD	Failed to remove the effect.			
UI	lang0.pak	GAME_ITEM_NOT_ENOUGH	Not enough items.			
UI	lang0.pak	GAME_ITEM_NOT_ENOUGH_EP	Not enough EP.			
UI	lang0.pak	GAME_ITEM_NOT_ENOUGH_LP	Not enough LP.			
UI	lang0.pak	GAME_ITEM_NOT_ENOUGH_RP_BALL	Not enough RP Balls.			
UI	lang0.pak	GAME_ITEM_NOT_FOR_USE	Item can't be used like that.			
UI	lang0.pak	GAME_ITEM_NOT_FOUND	Couldn't find item.			
UI	lang0.pak	GAME_ITEM_NOT_GO_THERE	Couldn't move item.			
UI	lang0.pak	GAME_ITEM_NOT_INSERT_BEAD_FOR_DURATION	Not possible because duration.			
UI	lang0.pak	GAME_ITEM_NOT_INSERT_BEAD_INVALID_LEVEL	Not possible because the level.			
UI	lang0.pak	GAME_ITEM_NOT_PROPER_PLACE_TO_USE	Wrong place to use that item.			
UI	lang0.pak	GAME_ITEM_NOT_READY_TO_BE_USED	Item is still on cooldown.			
UI	lang0.pak	GAME_ITEM_NOT_SAME	Items are not the same.			
UI	lang0.pak	GAME_ITEM_NOT_SEALITEM	Item isn't sealed.			
UI	lang0.pak	GAME_ITEM_NOT_SOCKET	Item don't have a free socket			
UI	lang0.pak	GAME_ITEM_NOT_USE_THIS_PLACE	Item can't be used here.			
UI	lang0.pak	GAME_ITEM_NUM_NULL	Item is null			
UI	lang0.pak	GAME_ITEM_OWNER_NOT_SAME	You are not the owner			
UI	lang0.pak	GAME_ITEM_OWNER_NULL	No item owner set			
UI	lang0.pak	GAME_ITEM_POSITION_FAIL	Item position fail			
UI	lang0.pak	GAME_ITEM_RECIPE_ALREADY_EXIST	Recipe already exists.			
UI	lang0.pak	GAME_ITEM_RECIPE_CANNOT_RESET_CAUSE_NOT_STARTED_YET	Can't reset			
UI	lang0.pak	GAME_ITEM_RECIPE_CANNOT_RESET_NORMAL_TYPE	Can't reset normal recipe			
UI	lang0.pak	GAME_ITEM_RECIPE_CANNOT_SET_YOU_NEED_HIGHER_LEVEL	Higher level required			
UI	lang0.pak	GAME_ITEM_RECIPE_CANNOT_SET_YOU_NEED_MORE_ZENNY	More Zeni required			
UI	lang0.pak	GAME_ITEM_RECIPE_LEVEL_MISMATCHED	Recipe level mismatched			
UI	lang0.pak	GAME_ITEM_RECIPE_NORMAL_RECIPE_ALREADY_STARTED	Recipe already registered			
UI	lang0.pak	GAME_ITEM_RECIPE_NOT_FOUND	Recipe not found			
UI	lang0.pak	GAME_ITEM_RECIPE_REGISTER_FAIL	Failed registering recipe			
UI	lang0.pak	GAME_ITEM_RECIPE_REGISTER_PROFESSION	You haven't learn the mix skill.			
UI	lang0.pak	GAME_ITEM_RECIPE_REGISTER_PROFESSION_FAIL	Register recipe failed.			
UI	lang0.pak	GAME_ITEM_RECIPE_SPECIAL_RECIPE_ALREADY_STARTED	Special recipe already registered			
UI	lang0.pak	GAME_ITEM_RECIPE_TYPE_MISMATCHED	Recipe type mismatched			
UI	lang0.pak	GAME_ITEM_SEAL_SEALCOIN	Insert Seal Coin.			
UI	lang0.pak	GAME_ITEM_STACK_FAIL	Failed stacking item			
UI	lang0.pak	GAME_ITEM_STACK_FAIL_ITEMTYPE_DURATION	Failed stacking item (duration).			
UI	lang0.pak	GAME_ITEM_STACK_FULL	Item stack is full.			
UI	lang0.pak	GAME_ITEM_TOO_HIGH_LEVEL_TO_USE_ITEM	Your level is too high.			
UI	lang0.pak	GAME_ITEM_TOO_LOW_LEVEL_TO_USE_ITEM	Your level is too low.			
UI	lang0.pak	GAME_ITEM_TYPE_NOT_MISMATCHED	Item type doesn't match.			
UI	lang0.pak	GAME_ITEM_UNIDENTIFY	Item is unidentified.			
UI	lang0.pak	GAME_ITEM_UNIDENTIFY_FAIL	Identify item failed.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_ITEM_FAIL	Only for the same type.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_LEVEL_FAIL	Item level doesn't match.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_NEW_ITEM_GRADE_FAIL	Item grade doesn't match.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_OLD_ITEM_GRADE_FAIL	Wrong Item.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_POWDER_NEED_MORE	Not enough mysterious powder.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_POWDER_NOT_FOUND	Insert mysterious powder.			
UI	lang0.pak	GAME_ITEM_UPGRADED_EXCHANGE_SUCCESS	Success			
UI	lang0.pak	GAME_ITEM_UPGRADE_ALREADY_HIGHEST_GRADE	Item already highest grade			
UI	lang0.pak	GAME_ITEM_UPGRADE_ALREADY_LOWEST_GRADE	Item already lowest grade			
UI	lang0.pak	GAME_ITEM_UPGRADE_ALREADY_MAX_GRADE	Item already highest grade			
UI	lang0.pak	GAME_ITEM_UPGRADE_CANT_USE_STONE_CORE_WITH_BLACK_STONE	You can't use this core.			
UI	lang0.pak	GAME_ITEM_UPGRADE_CANT_USE_STONE_CORE_WITH_SAFE	Already 100% success rate.			
UI	lang0.pak	GAME_ITEM_UPGRADE_COUPON_GRADE_FAIL	Only for non-upgraded items.			
UI	lang0.pak	GAME_ITEM_UPGRADE_COUPON_NOT_FOUND	Invalid Item. Read Description			
UI	lang0.pak	GAME_ITEM_UPGRADE_FAIL	Upgrading item failed.			
UI	lang0.pak	GAME_ITEM_UPGRADE_FAIL_AND_DEL	Failed and Item got destroyed.			
UI	lang0.pak	GAME_ITEM_UPGRADE_FAIL_AND_NODEL_BY_CORE	Failed but Item was protected.			
UI	lang0.pak	GAME_ITEM_UPGRADE_FAIL_FOR_DURATION_ITEM	Not upgradeable (duration).			
UI	lang0.pak	GAME_ITEM_UPGRADE_FAIL_FOR_GRADE_DATA	Incorrect grade.			
UI	lang0.pak	GAME_ITEM_UPGRADE_ITEM_AND_HOIPOI_STONE_DONT_MATCH	Wrong HoiPoi Stone to upgrade item.			
UI	lang0.pak	GAME_ITEM_UPGRADE_ITEM_IS_ZERO_GRADE	Item is already +0.			
UI	lang0.pak	GAME_ITEM_UPGRADE_MUST_USE_PROPER_LEVEL_CORE_STONE	Wrong stone Level.			
UI	lang0.pak	GAME_ITEM_UPGRADE_MUST_USE_PROPER_LEVEL_STONE	Wrong stone Level.			
UI	lang0.pak	GAME_ITEM_UPGRADE_MUST_USE_STONE_ARMOR	Please use armor stone.			
UI	lang0.pak	GAME_ITEM_UPGRADE_MUST_USE_STONE_WEAPON	Please use weapon stone.			
UI	lang0.pak	GAME_ITEM_UPGRADE_NO_HOIPOI_STONE	Insert upgrade Stone.			
UI	lang0.pak	GAME_ITEM_UPGRADE_NO_HOIPOI_STONE_CORE	Insert protect stone.			
UI	lang0.pak	GAME_ITEM_UPGRADE_NO_SUBJECT_ITEM	Insert item for upgrade.			
UI	lang0.pak	GAME_ITEM_UPGRADE_WRONG_ITEM_TYPE	Only weapons and armor.			
UI	lang0.pak	GAME_ITEM_USEFUL_ONLY_WHEN_FAINTING	Only when fainting state.			
UI	lang0.pak	GAME_ITEM_USE_NEED_FISRT_ADULT_QUEST	Adult quest required to use item			
UI	lang0.pak	GAME_ITEM_USE_ONLY_CHARACTER	Item can't be used on players			
UI	lang0.pak	GAME_ITEM_USE_ONLY_PLYAER	Item can only be used on players			
UI	lang0.pak	GAME_ITEM_YOU_ARE_USING_AN_ITEM	You are already using an item.			
UI	lang0.pak	GAME_ITEM_YOU_HAVE_NO_RELATED_QUEST_TO_USE	No quest found for this item.			
UI	lang0.pak	GAME_LOOTING_FAIL	Not your Loot.			
UI	lang0.pak	GAME_MAIL_INVALID_ACCEPT	Can't be accepted.			
UI	lang0.pak	GAME_MAIL_INVALID_CHAR_DEL	Sender doesn't exist.			
UI	lang0.pak	GAME_MAIL_INVALID_DEL	Can't be deleted.			
UI	lang0.pak	GAME_MAIL_INVALID_ZENNY	Not enough Zeni			
UI	lang0.pak	GAME_MAIL_NOT_EXISTING_PLAYER	Player doesn't exist.			
UI	lang0.pak	GAME_MAIL_SCOUTER_FAIL	Scouter can't use function.			
UI	lang0.pak	GAME_MAIL_TARGET_AWAY_STATE	Target is in away state			
UI	lang0.pak	GAME_MATCH_CAN_NOT_USE_SKILL_IN_OUTOFAREA	Can't be used here.			
UI	lang0.pak	GAME_MATCH_CAN_NOT_USE_SKILL_IN_THIS_WORLD	Can't be used here.			
UI	lang0.pak	GAME_MINORMATCH_CANNOT_TELEPORT_THIS_STATE	Time has expired, unable to enter.			
UI	lang0.pak	GAME_MOVE_CANT_ALLOWED_ENTER	You're not allowed to enter.			
UI	lang0.pak	GAME_MOVE_CANT_GO_THERE	Can't go there			
UI	lang0.pak	GAME_MUDOSA_NOT_OPEND	Mudosa currently unavailable.			
UI	lang0.pak	GAME_MUDOSA_POINT_CANT_BE_USED_RIGHT_NOW	Can't use mudosa points right now			
UI	lang0.pak	GAME_MUDOSA_POINT_MAX_OVER	Mudosa Points already maxed out.			
UI	lang0.pak	GAME_MUDOSA_POINT_NOT_ENOUGH	Not enough Mudosa Points.			
UI	lang0.pak	GAME_NEEDITEM_NOT_FOUND	Required item not found			
UI	lang0.pak	GAME_NEEDITEM_NOT_FOUND_INVANTORY	Required item not found in inventory			
UI	lang0.pak	GAME_NETMARBLEMEMBER_IS_NOT	You aren't a wasabii member.			
UI	lang0.pak	GAME_NETPY_IS_LOCK	NetPY is Locked.			
UI	lang0.pak	GAME_NETPY_NOT_ENOUGH	Not enough Tokken.			
UI	lang0.pak	GAME_NETP_POINT_CANT_BE_USED_RIGHT_NOW	Netpy point can't be used right now			
UI	lang0.pak	GAME_NETP_POINT_MAX_OVER	Net Points already maxed out.			
UI	lang0.pak	GAME_NETP_POINT_NOT_ENOUGH	Not enough Net Points.			
UI	lang0.pak	GAME_NO_REVIVAL_AFTEREFFECT_TO_REMOVE	No resurrection sickness to remove.			
UI	lang0.pak	GAME_NPC_SERVER_IS_DOWN	NPC Server is down, you can't progress at this time.			
UI	lang0.pak	GAME_PARTYMATCHING_ALREADY_REGISTERED	Already registered			
UI	lang0.pak	GAME_PARTYMATCHING_ANY_MEMBER_IN_DYNAMIC_WORLD	There are still members inside.			
UI	lang0.pak	GAME_PARTYMATCHING_ENTER_DUNGEON_AGREE_FAIL	Not all Player ready.			
UI	lang0.pak	GAME_PARTYMATCHING_PARTY_IS_NOT_REGISTER	Party isn't registered.			
UI	lang0.pak	GAME_PARTYMATCHING_PARTY_IS_REGISTER_ALREADY	Party is already registered.			
UI	lang0.pak	GAME_PARTYMATCHING_ROLEPLAY_HAVE_NO_CHOICE	The role has already been selected.			
UI	lang0.pak	GAME_PARTYMATCHING_ROLEPLAY_NOT_SELECTED	Player hasn't select a role.			
UI	lang0.pak	GAME_PARTY_ALREADY_IN_PARTY	Already in a party.			
UI	lang0.pak	GAME_PARTY_ANOTHER_PARTY_IS_INVITING_YOU	"[align = ""center""][font size = ""12"" color=""f4d762""]Party Invitation[/font][br][br][font size = ""10""Color=""f36a7c""]You've been invited to another party.[/font]"			
UI	lang0.pak	GAME_PARTY_ANOTHER_PLAYER_IS_INVITING_YOU	A Players invites you.			
UI	lang0.pak	GAME_PARTY_APPOINTING_A_LEADER_IS_NOT_ALLOWED	Unable to appoint a leader.			
UI	lang0.pak	GAME_PARTY_CANT_CHANGE_LOOTING_METHOD_YET	Looting method can't be changed now.			
UI	lang0.pak	GAME_PARTY_CANT_INVITE_FOR_SOME_REASON	Failed to invite			
UI	lang0.pak	GAME_PARTY_CANT_INVITE_IN_WORLD	Can't invite in this world			
UI	lang0.pak	GAME_PARTY_CANT_INVITE_TARGET_SANDBAG	Not possible during HTB.			
UI	lang0.pak	GAME_PARTY_CANT_INVITE_YOURSELF	Can't invite yourself to a party.			
UI	lang0.pak	GAME_PARTY_CANT_JOIN_TARGET_SANDBAG	Not during HTB.			
UI	lang0.pak	GAME_PARTY_CANT_KICK_OUT_HIMSELF	Can't kick yourself from a party.			
UI	lang0.pak	GAME_PARTY_CANT_UNREGISTER_CHARM_DUE_TO_VITIM	Unable to call the party.			
UI	lang0.pak	GAME_PARTY_CHARM_BUFF_REGISTERED_ALREADY	Buff already exists.			
UI	lang0.pak	GAME_PARTY_CHARM_INVENTORY_IS_CLOSED	Close Inventory.			
UI	lang0.pak	GAME_PARTY_CHARM_INVENTORY_IS_OPEN	Open Inventory.			
UI	lang0.pak	GAME_PARTY_CHARM_INVENTORY_SLOT_IS_EMPTY	Inventory slot is empty.			
UI	lang0.pak	GAME_PARTY_CHARM_INVENTORY_SLOT_IS_NOT_EMPTY	Inventory slot isn't empty.			
UI	lang0.pak	GAME_PARTY_CHARM_ITEM_HASNT_BEEN_REGISTERED	Item isn't notified.			
UI	lang0.pak	GAME_PARTY_CHARM_SLOT_HAS_AN_ITEM_OF_IMPROPER_TYPE	Wrong Item.			
UI	lang0.pak	GAME_PARTY_CHARM_SLOT_HAS_UNKNOWN_CHARM_ITEM	Unknown Item.			
UI	lang0.pak	GAME_PARTY_COULDNT_ASSIGN_A_LEADER_FOR_SOME_REASON	Could not assign a leader			
UI	lang0.pak	GAME_PARTY_COULDNT_BE_DONE_FOR_SOME_REASON	Couldn't join, please try it again later.			
UI	lang0.pak	GAME_PARTY_COULDNT_JOIN_FOR_SOME_REASON	Couldn't join party for some reason			
UI	lang0.pak	GAME_PARTY_COULDNT_KICK_OUT_FOR_SOME_REASON	Couldn't kick for some reason			
UI	lang0.pak	GAME_PARTY_DICE_FAIL	Using dice failed			
UI	lang0.pak	GAME_PARTY_DUNGEON_BEING_INITIALIZED	Dungeon is being initialized			
UI	lang0.pak	GAME_PARTY_DUNGEON_DIFF_NOT_USE	No difficult is set.			
UI	lang0.pak	GAME_PARTY_DUNGEON_ENTER_PARTY_FAIL	Requires a Party.			
UI	lang0.pak	GAME_PARTY_DUNGEON_ENTER_USING_NPC	Use NPC to enter.			
UI	lang0.pak	GAME_PARTY_DUNGEON_IN_CHANGE_DIFF_NOW	Can't change the difficult now.			
UI	lang0.pak	GAME_PARTY_DUNGEON_IN_PLAYER_FOUND	Players still in the dungeon.			
UI	lang0.pak	GAME_PARTY_DUNGEON_IS_NOT_CREATED	Dungeon isn't created			
UI	lang0.pak	GAME_PARTY_DUNGEON_MIN_PLAYER_FAIL	More players required to enter the dungeon			
UI	lang0.pak	GAME_PARTY_DUNGEON_OUT_RESERVED	Wait 30 seconds before exit dungeon.			
UI	lang0.pak	GAME_PARTY_IDENTIFIED_ITEM_NEEDED_FOR_CHARM_POINT	Not enough points.			
UI	lang0.pak	GAME_PARTY_INVALID_INVENTORY_SLOT_INDEX	Party inventory error.			
UI	lang0.pak	GAME_PARTY_INVEN_DISTRIBUTE_METHOD_NOT_MATCH	Team allocation error.			
